id,text,archetype_name,datetime,discovered_topic,pc1,pc2,pc3
1768307406.738199,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Amp + Paysheets + 5D,2026-01-13 12:30:06.738,5,-0.3949151,-0.35502967,0.41611987
1768307403.026679,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Unired + 30A1189Fbcb34C2B9D988D3C5347E998 + Mina,2026-01-13 12:30:03.026,12,-0.9349955,-0.4704821,0.10213135
1768287675.166019,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",35 + Product_Configs + Falabella,2026-01-13 07:01:15.166,1,1.6773914,-0.192771,-0.056803636
1768284163.371359,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",35 + Product_Configs + Falabella,2026-01-13 06:02:43.371,1,1.6773914,-0.192771,-0.056803636
1768280614.488099,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",35 + Product_Configs + Falabella,2026-01-13 05:03:34.488,1,1.6773914,-0.192771,-0.056803636
1768277112.597909,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",35 + Product_Configs + Falabella,2026-01-13 04:05:12.597,1,1.6773914,-0.192771,-0.056803636
1768252525.549509,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-12 21:15:25.549,14,-0.7555126,-0.3302428,0.60108334
1768252183.312449,cc @mateo @pablo.vergara cambié los horarios de los reminders de payouts debido a lo que conversamos con JP [acá](https://fintoc.slack.com/archives/C04H1HJ6TS6/p1768251559618529?thread_ts=1768250748.634529&amp;cid=C04H1HJ6TS6). ¿Lo ven bien o lo encuentran muy tarde?,Que + Me + No,2026-01-12 21:09:43.312,0,-0.2643117,-0.2164558,0.48692414
1768252095.817329," set up a reminder “@tank-ops-chile Revisar este dashboard (pestaña Daily Tasks) antes de cerrar el día” in this channel at 6:15PM every weekday, Chile Summer Time.",Bancoestado + Chile + Ops,2026-01-12 21:08:15.817,18,0.005753006,-0.8907946,-0.1408655
1768252055.910439," set up a reminder “@tank-ops-chile hacer pago de payouts a merchants y refunds (paso a paso)” in this channel at 6:05PM every weekday, Chile Summer Time.",Bancoestado + Chile + Ops,2026-01-12 21:07:35.910,18,0.50806516,-0.77097917,0.2221152
1768251128.016869,:pepe-alarm: Refund [ref_D0vMnZjHZaMAn2OA](http://admin.prd.fin/refunds/142144) has failed disbursal and needs retry,Alarm + Refund + Needs,2026-01-12 20:52:08.016,17,0.055947106,0.2622856,0.77199763
1768251122.316209,:pepe-alarm: Refund [ref_qWVOJAPHkQX4n345](http://admin.prd.fin/refunds/142045) has failed disbursal and needs retry,Alarm + Refund + Needs,2026-01-12 20:52:02.316,17,0.07294172,0.3493993,0.8057298
1768250707.285419,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,20Collection + Ops + Pestaña,2026-01-12 20:45:07.285,14,-0.7555126,-0.3302428,0.60108334
1768250321.427909,@soledad FYI: Los casos de los contracargos los va a tomar @mateo,Que + El + La,2026-01-12 20:38:41.427,10,-0.36986527,-0.7417175,-0.30889398
1768249812.919039,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Payouts + Merchants + Refunds,2026-01-12 20:30:12.919,11,-0.119387284,-0.16949992,0.6980122
1768248686.278959,por qué hay tantos contracargos? :melt:,Que + Me + No,2026-01-12 20:11:26.278,0,-0.25402993,-0.5162378,-0.23572259
1768248232.256989,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/13](http://admin.prd.fin/chargebacks/13)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_375qhDTFSIZ6oJpbxdzqzEWsL3j
    ◦ Ticket número: 63506382
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 20:03:52.256,7,-0.10251777,-0.017023657,-0.61239004
1768248063.932039,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/12](http://admin.prd.fin/chargebacks/12)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3767UIyisRZlXJPZuow9CelH21L
    ◦ Ticket número: 63506373
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 20:01:03.932,7,-0.11740372,0.03359825,-0.6690387
1768247766.090389,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/10](http://admin.prd.fin/chargebacks/10)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_376nW9NmZHIhscEvuvOA9QmEVd2
    ◦ Ticket número: 63506264
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 19:56:06.090,7,-0.09807533,-0.0433113,-0.63157684
1768247614.935709,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/11](http://admin.prd.fin/chargebacks/11)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3768csG65NxU1IgsJHVaq9MNArf
    ◦ Ticket número: 63506266
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 19:53:34.935,7,-0.13665663,0.053304892,-0.66096294
1768245408.979339,"@S095YD2KQ4S me ayudan habilitando ésta nueva org en la consola de Kushki please? [IvyCorp](http://admin.prd.fin/organizations/org_B7EAkb8FGyGMJYy8) - *MCC: 7399 – Business Services, Not Elsewhere Classified (Servicios comerciales, no clasificados en otra parte).*

Representante Legal: Matias Andres Fontecilla Correa
RUT Rep Legal: 10.851.289-k
Fecha Nacimiento: 30 de noviembre 1979

*NEW*",Https + Tab + Google,2026-01-12 19:16:48.979,2,-0.2819543,-0.39020523,-0.7147885
1768244823.171969,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/9](http://admin.prd.fin/chargebacks/9)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_376Cp8kdi1KrJGWIVVaKylmEihI
    ◦ Ticket número: 63506263
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 19:07:03.171,7,-0.13612425,0.023294564,-0.6526184
1768244525.842989,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/7](http://admin.prd.fin/chargebacks/7)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3769tLSFDZzLFAPugfetY2kz5ZD
    ◦ Ticket número: 63504992
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 19:02:05.842,7,-0.11370829,0.040961586,-0.6296608
1768240312.372709,@S095YD2KQ4S me puedes mandar el comprobante de deposito de este [payout](http://admin.prd.fin/payouts/po_1BGgKA2uE0d646Dx) porfa? El merchant lo esta pidiendo,Que + Me + No,2026-01-12 17:51:52.372,0,0.27837604,0.25551006,0.24550235
1768239006.636219,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Login + Cargos + Bancochile,2026-01-12 17:30:06.636,9,0.0014214565,0.17256959,0.38579583
1768235120.167919,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/5](http://admin.prd.fin/chargebacks/5)
    ◦ Fecha del pago: 28/11/2025
    ◦ Monto: $16.350
    ◦ ID del pago en Fintoc: pi_368FtiU9TUzeLKb1e0VUZlsbzic
    ◦ Ticket número: 63504634
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 16:25:20.167,7,-0.13092184,0.04408557,-0.6474433
1768234909.552449,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/6](http://admin.prd.fin/chargebacks/6)
    ◦ Fecha del pago: 28/11/2025
    ◦ Monto: $10.900
    ◦ ID del pago en Fintoc: pi_368NV66quSS2rfLel6UP1kecTMO
    ◦ Ticket número: 63504945
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 16:21:49.552,7,-0.13993655,0.03260879,-0.66294193
1768234724.840539,"@S095YD2KQ4S me ayudas a ver qué pasó con este [pago](http://admin.prd.fin/payment_intents/pi_MBL1zlS3OaLRd8Vj) que fue `failed`, pero al usuario se le descontó la plata y en el comprobante aparece hasta el id del pago. Como fue a la cuenta 744 de BE habrá que esperar a que concilie para que haya un payback?",Que + Me + No,2026-01-12 16:18:44.840,0,0.023739746,0.7356773,0.4670028
1768234545.690569,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/8](http://admin.prd.fin/chargebacks/8) 
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_375rwQSfLfzqRBuhXMRVZnDoxpy
    ◦ Ticket número: 63504986
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",De + Del + Vesti,2026-01-12 16:15:45.690,7,-0.11179026,0.03344309,-0.6293379
1768230020.264399,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Security + Banco + Estado,2026-01-12 15:00:20.264,4,0.03200568,-0.37301266,0.095762715
1768229269.575329,holaa @S095YD2KQ4S Me ayudan a ver si nos llegó este [pago](http://admin.prd.fin/payments/pi_388SfUPmQWBrMnLGQ8znYbpqOBb) pliss.,Que + Me + No,2026-01-12 14:47:49.575,0,-0.2532083,-0.004088642,0.09020112
