id,text,archetype,category_role,category_group,datetime,discovered_topic
1768506582.787699,"holi @S095YD2KQ4S Me ayudan con esto pliss
[Compara Online SOAP](http://admin.prd.fin/organizations/org_p8r3MWPFKENvlq57) :dorime:
&gt; Les escribo para solicitar por favor su ayuda para ir cargando los archivos de recaudación diaria (payouts) mediante SFTP, así podremos tener todo más ordenado y simple para descargar los archivos.
&gt; La información necesaria la pueden obtener en esta url:
&gt; [https://share.1password.com/s#W5-JW1sFaeRBO1Hx9tzfXd9WUml96Vkllbjk3Tl62aY](https://share.1password.com/s#W5-JW1sFaeRBO1Hx9tzfXd9WUml96Vkllbjk3Tl62aY)
",Tareas Operacionales Generales,support,Soporte,2026-01-15 19:49:42.787,0
1768503696.843379,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",RoboCops (Bot),unknown,Otros,2026-01-15 19:01:36.843,7
1768503645.065599,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",RoboCops (Bot),unknown,Otros,2026-01-15 19:00:45.065,16
1768501540.454459,"@tank-ops-chile no se han [subido las nóminas](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836?source=copy_link) del [BancoEstado](https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/inicio---bancoestado-empresas.html#/login-empresa)  :banco-estado:.  Al finalizar, marca el toggle [acá](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1).",RoboCops (Bot),unknown,Otros,2026-01-15 18:25:40.454,13
1768500298.908549,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",RoboCops (Bot),unknown,Otros,2026-01-15 18:04:58.908,7
1768500057.980599,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",RoboCops (Bot),unknown,Otros,2026-01-15 18:00:57.980,16
1768498229.060999,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-15 17:30:29.060,0
1768496764.560929,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",RoboCops (Bot),unknown,Otros,2026-01-15 17:06:04.560,7
1768496661.259359,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",RoboCops (Bot),unknown,Otros,2026-01-15 17:04:21.259,16
1768493083.651809,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice",RoboCops (Bot),unknown,Otros,2026-01-15 16:04:43.651,16
1768492935.952869,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%",RoboCops (Bot),unknown,Otros,2026-01-15 16:02:15.952,7
1768491667.928019,"@tank-ops-chile Los siguientes bancos tienen lock = true. Si los bancos están disponibles, mueve el lock a false [acá](https://fintoc.retool.com/mobile/apps/c2ef5d7c-6c9c-11f0-9891-471fe05ae533?tab=bankStatus) (Sección Stop Robocops):
1. cl_banco_bice
2. cl_banco_itau",RoboCops (Bot),unknown,Otros,2026-01-15 15:41:07.928,16
1768489650.792069,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18) : 0%
2. [Banco Itaú](http://admin.prd.fin/product_configs/41/edit) (ID 41) : 0%",RoboCops (Bot),unknown,Otros,2026-01-15 15:07:30.792,7
1768489218.713269,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-15 15:00:18.713,2
1768485675.710879,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Itaú](http://admin.prd.fin/product_configs/41/edit) (ID 41)",RoboCops (Bot),unknown,Otros,2026-01-15 14:01:15.710,7
1768482317.072589,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Itaú](http://admin.prd.fin/product_configs/41/edit) (ID 41)",RoboCops (Bot),unknown,Otros,2026-01-15 13:05:17.072,7
1768481104.006709,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-15 12:45:04.006,10
1768480228.199399,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-15 12:30:28.199,9
1768480220.420799,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-15 12:30:20.420,0
1768480218.794029,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-15 12:30:18.794,8
1768480209.868789,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-15 12:30:09.868,0
1768478436.432359,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-15 12:00:36.432,7
1768475022.454019,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 11:03:42.454,1
1768471367.301899,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 10:02:47.301,1
1768467829.870609,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 09:03:49.870,1
1768464043.617899,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 08:00:43.617,1
1768460612.529759,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 07:03:32.529,1
1768456852.261839,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 06:00:52.261,1
1768453388.523589,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 05:03:08.523,1
1768449861.805969,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)
2. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-15 04:04:21.805,1
1768446089.375999,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-15 03:01:29.375,7
1768442533.464359,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-15 02:02:13.464,7
1768439099.974959,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-15 01:04:59.974,7
1768435275.809489,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-15 00:01:15.809,7
1768431711.567769,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 23:01:51.567,7
1768428360.270509,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 22:06:00.270,7
1768425307.790839,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-14 21:15:07.790,4
1768424755.345789,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 21:05:55.345,7
1768424709.939429,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-14 21:05:09.939,0
1768421106.749829,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 20:05:06.749,7
1768417322.829739,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 19:02:02.829,7
1768415941.772379,"@S095YD2KQ4S me ayudas confirmando si nos llegó este [pago](http://admin.prd.fin/payment_intents/pi_pNGwmGSB2nyPAoey) que está unknow

Y @pablo.vergara quizás también podríamos tener desde soporte un usuario en el BE para revisar este tipo de info, te parece?",Sin Clasificar,unknown,Otros,2026-01-14 18:39:01.772,-1
1768415283.073879,"@tank-ops-chile no se han [subido las nóminas](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836?source=copy_link) del [BancoEstado](https://www.bancoestado.cl/content/bancoestado-public/cl/es/home/inicio---bancoestado-empresas.html#/login-empresa)  :banco-estado:.  Al finalizar, marca el toggle [acá](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1).",RoboCops (Bot),unknown,Otros,2026-01-14 18:28:03.073,13
1768413882.470479,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 18:04:42.470,7
1768411814.979989,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-14 17:30:14.979,0
1768410353.828849,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 17:05:53.828,7
1768406517.399859,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco BICE](http://admin.prd.fin/product_configs/18/edit) (ID 18)",RoboCops (Bot),unknown,Otros,2026-01-14 16:01:57.399,7
1768402821.146659,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-14 15:00:21.146,2
1768397855.726209,Holi @S095YD2KQ4S me ayudas a reintentar este [payback](http://admin.prd.fin/paybacks?q%5Bregularizations_irregular_statement_transaction_id_eq%5D=1658390) pliss. Fallo en diciembre por restricción de abonos. :dorime:,Sin Clasificar,support,Soporte,2026-01-14 13:37:35.726,-1
1768394717.242969,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-14 12:45:17.242,10
1768393823.119189,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-14 12:30:23.119,9
1768393817.461919,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-14 12:30:17.461,0
1768393815.239649,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-14 12:30:15.239,8
1768393814.980159,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-14 12:30:14.980,0
1768338908.795249,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-13 21:15:08.795,4
1768338311.618349,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-13 21:05:11.618,0
1768325402.406749,"Reminder: @S095YD2KQ4S descargar [nómina de cargos](http://admin.prd.fin/charge_batches), subirla al [banco](https://login.portalempresas.bancochile.cl/bancochile-web/empresa/login/index.html#/login) y cambiar el estado del batch a waiting_paysheet_result ([paso a paso)](https://www.notion.so/fintoc/Subir-n-mina-de-cargos-9b9f67db366c4b649af85b3cb595c43a?source=copy_link)",Reminder (Automático),bot,Bots,2026-01-13 17:30:02.406,0
1768318998.633229,@S095YD2KQ4S Me ayudan a ver si nos llegó este [pago](http://admin.prd.fin/payments/pi_38BMDOR5rmTETEQzIimJFv5d6tC) pliss.,Sin Clasificar,support,Soporte,2026-01-13 15:43:18.633,0
1768316421.589129,Reminder: @S095YD2KQ4S mover plata de Banco Estado al Security ([paso a paso](https://www.notion.so/fintoc/Subir-n-minas-Banco-Estado-Banco-Security-12e0ff41a1e9807f8dc1f11009203836)),Reminder (Automático),bot,Bots,2026-01-13 15:00:21.589,2
1768315976.336219,"@S095YD2KQ4S Me ayudas a revisar qué ocurrió con la dispersión de los pagos de [geometrias sagradas](http://admin.prd.fin/organizations/org_Bw18kwJFgGlvzNLj), veo que están `Failed`, con el error `063-Servicio no Disponible por IFR` qué es eso?? :dorime:
Pregunta por estos pagos (no sé si hay más):
• pi_381usk29zsDIhDLYsB5Yj4qoLtF
• pi_381NSigIdUJ9GFrjB82zOnAVknS
• pi_3819dkhlEwW2jPpIoU0wWEZ35Zn",Sin Clasificar,support,Soporte,2026-01-13 14:52:56.336,0
1768315522.802229,holaa @S095YD2KQ4S Me ayudan a ver si nos llegó este [pago](http://admin.prd.fin/payments/pi_389gdvcmTtqSDyo0jf219tNDLxR) pliss. :dorime:,Tareas Operacionales Generales,support,Soporte,2026-01-13 14:45:22.802,0
1768312716.820379,"Buenas! Una pregunta, la recipient account de un merch puede ser una cuenta vista de Global66? O debe ser una cuenta corriente sí o sí?",Sin Clasificar,unknown,Otros,2026-01-13 13:58:36.820,0
1768308314.611279,"Reminder: @S095YD2KQ4S sube el [universo](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/universo) a [upload_contracts](http://admin.prd.fin/contracts/upload_contracts_snapshot_form), después la [rendición](https://portalempresas.bancochile.cl/mibancochile-web/front/empresa/index.html#/portal/recaudacion-pac/nominasProcesadas) a [charge_batches](http://admin.prd.fin/charge_batches) y descarga los paysheets del [payout batch](http://admin.prd.fin/payout_batches?q%5Bproduct_id_eq%5D=8&amp;commit=Filtrar&amp;subdomain=admin&amp;order=id_desc) en :banco-chile: ([paso a paso](https://www.notion.so/fintoc/Actualizaci-n-de-Universo-de-Contratos-9bd924a99fd24fb08cb4d1cd7abe3d30?source=copy_link))",Reminder (Automático),bot,Bots,2026-01-13 12:45:14.611,10
1768307424.701139,Reminder: @S095YD2KQ4S hacer proceso de [refresh de cuentas BICE](https://www.notion.so/fintoc/Refresh-cuentas-BICE-1e40ff41a1e9809c9323cbb614036b37),Reminder (Automático),bot,Bots,2026-01-13 12:30:24.701,8
1768307413.104869,Reminder: @S08KGHVFHUN Hacer cierre contable de cuentas recaudadoras. [Acá](https://www.notion.so/fintoc/Cierres-contables-v-a-Ledger-2880ff41a1e98032876af54dac9a307f?source=copy_link) la guía.,Reminder (Automático),bot,Bots,2026-01-13 12:30:13.104,0
1768307406.738199,Reminder: @S095YD2KQ4S Revisar [acá](http://admin.prd.fin/batch_paysheets?subdomain=admin&amp;order=id_desc&amp;q%5Bstatus_eq%5D=7&amp;q%5Bcreated_at_gteq%5D=2025-07-01&amp;commit=Filtrar) si hay paysheets pegadas en estado `stuck`. En [este](https://www.notion.so/fintoc/Flujo-para-destrabar-Paysheets-2450ff41a1e98090b777ee3efb4469d2?source=copy_link) manual se explica cómo procesar esas nóminas.,Reminder (Automático),bot,Bots,2026-01-13 12:30:06.738,0
1768307403.026679,Reminder: @S095YD2KQ4S hacer proceso de [nómina Unired](https://www.notion.so/fintoc/Subir-n-mina-Unired-30a1189fbcb34c2b9d988d3c5347e998),Reminder (Automático),bot,Bots,2026-01-13 12:30:03.026,9
1768287675.166019,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-13 07:01:15.166,1
1768284163.371359,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-13 06:02:43.371,1
1768280614.488099,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-13 05:03:34.488,1
1768277112.597909,"@tank-ops-chile estos bancos tienen availability_percentage != 100 (payments - individual - CL):
1. [Banco Falabella](http://admin.prd.fin/product_configs/35/edit) (ID 35)",RoboCops (Bot),unknown,Otros,2026-01-13 04:05:12.597,1
1768252525.549509,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-12 21:15:25.549,4
1768252183.312449,cc @mateo @pablo.vergara cambié los horarios de los reminders de payouts debido a lo que conversamos con JP [acá](https://fintoc.slack.com/archives/C04H1HJ6TS6/p1768251559618529?thread_ts=1768250748.634529&amp;cid=C04H1HJ6TS6). ¿Lo ven bien o lo encuentran muy tarde?,Sin Clasificar,unknown,Otros,2026-01-12 21:09:43.312,-1
1768252095.817329," set up a reminder “@tank-ops-chile Revisar este dashboard (pestaña Daily Tasks) antes de cerrar el día” in this channel at 6:15PM every weekday, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-12 21:08:15.817,13
1768252055.910439," set up a reminder “@tank-ops-chile hacer pago de payouts a merchants y refunds (paso a paso)” in this channel at 6:05PM every weekday, Chile Summer Time.",Reminder (Automático),unknown,Otros,2026-01-12 21:07:35.910,13
1768251128.016869,:pepe-alarm: Refund [ref_D0vMnZjHZaMAn2OA](http://admin.prd.fin/refunds/142144) has failed disbursal and needs retry,Reintentos Refund Disbursal,unknown,Otros,2026-01-12 20:52:08.016,12
1768251122.316209,:pepe-alarm: Refund [ref_qWVOJAPHkQX4n345](http://admin.prd.fin/refunds/142045) has failed disbursal and needs retry,Reintentos Refund Disbursal,unknown,Otros,2026-01-12 20:52:02.316,12
1768250707.285419,Reminder: @S095YD2KQ4S Revisar [este](https://fintoc.retool.com/apps/96f7bd9e-76c0-11f0-804e-87bc9964caf6/Ops%20Collection/Ops%20Collection%20Tools/page1) dashboard (pestaña Daily Tasks) antes de cerrar el día.,Reminder (Automático),bot,Bots,2026-01-12 20:45:07.285,4
1768250321.427909,@soledad FYI: Los casos de los contracargos los va a tomar @mateo,Tareas Operacionales Generales,unknown,Otros,2026-01-12 20:38:41.427,14
1768249812.919039,Reminder: @S095YD2KQ4S hacer pago de payouts a merchants y refunds ([paso a paso](https://www.notion.so/Dispersi-n-de-payouts-a-merchants-12e0ff41a1e98011ae70f1eb7033ae25?pvs=24#12e0ff41a1e980e792fbde1905fac6fc)),Reminder (Automático),bot,Bots,2026-01-12 20:30:12.919,0
1768248686.278959,por qué hay tantos contracargos? :melt:,Sin Clasificar,unknown,Otros,2026-01-12 20:11:26.278,14
1768248232.256989,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/13](http://admin.prd.fin/chargebacks/13)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_375qhDTFSIZ6oJpbxdzqzEWsL3j
    ◦ Ticket número: 63506382
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 20:03:52.256,6
1768248063.932039,"@S095YD2KQ4S me ayudas ingresando la Información en Kushki del contracargo:
• [http://admin.prd.fin/chargebacks/12](http://admin.prd.fin/chargebacks/12)
    ◦ Fecha del pago: 20/12/2025
    ◦ Monto: $33.900
    ◦ ID del pago en Fintoc: pi_3767UIyisRZlXJPZuow9CelH21L
    ◦ Ticket número: 63506373
:thread: iré dejando la información que nos mandó el merchant en el hilo por item para ir adjuntando la información por separado",Sin Clasificar,support,Soporte,2026-01-12 20:01:03.932,6
